signal,LifeTime,IP,VertexChi2,pt,DOCAone,DOCAtwo,DOCAthree,isolationa,isolationb,isolationc,p0_pt,p1_pt,p2_pt,p0_IP,p1_IP,p2_IP
1,0.00183003640267998,0.024023912847042084,2.227273941040039,3660.324951171875,0.060624241828918464,0.00505219679325819,0.04680517315864563,1,2,1,445.83233642578125,2003.2806396484373,1598.9935302734375,1.4481709003448486,0.3946951329708099,0.15678803622722626
0,0.0005691330879926683,0.08657875657081604,7.70808744430542,7306.65771484375,0.14676399528980255,0.13417741656303406,0.00918559730052948,3,3,2,1663.685791015625,1835.2255859375,3820.604248046875,0.2376308590173721,0.2188871651887893,0.2023368626832962
0,0.002512772334739566,0.1199144497513771,11.719467163085938,1615.1148681640625,0.027316855266690254,0.0478309877216816,0.1824045330286026,2,4,2,525.72998046875,1472.9332275390625,410.5632019042969,0.7259883284568787,0.460068553686142,0.8121314644813538
0,0.0005312089342623949,0.18189382553100586,8.295467376708983,5485.7783203125,0.06067313253879548,0.017431542277336117,0.08654414117336273,3,5,3,2076.79052734375,3142.1357421875,513.904052734375,0.19710122048854828,0.16412757337093353,0.5492845177650452
0,0.0004570630844682455,0.01852552220225334,14.942524909973145,6583.166015625,0.06328662484884262,0.014699443243443966,0.023851487785577767,2,1,4,993.5389404296876,2842.4140625,2895.70361328125,0.2802295386791229,0.06990473717451096,0.1275792419910431
1,0.0010823920601978898,0.038686759769916534,2.982112407684326,1875.9627685546875,0.0007336150156334043,0.07106649875640869,0.07530173659324646,3,8,5,899.3225708007812,1015.521484375,575.6956787109375,0.3874814212322235,0.3222908079624176,0.2066763937473297
1,0.0008396331686526537,0.054994624108076096,8.659960746765138,6818.0341796875,0.02727373316884041,0.015259639360010626,0.0217412319034338,2,1,5,569.3226318359375,4184.63720703125,2233.662353515625,0.7980266213417053,0.1456310749053955,0.17126162350177765
1,0.0012865785975009205,0.034006208181381226,12.772785186767578,3056.7978515625,0.116270549595356,0.037037666887044914,0.0759621113538742,1,3,1,1035.4136962890623,1256.1585693359375,1123.056396484375,0.5338972210884094,0.2486588656902313,0.3866510391235352
1,0.0007269230554811656,0.016194265335798264,4.940691947937012,3568.296875,0.006506052333861589,0.031824398785829544,0.010260204784572123,6,4,5,854.7785034179688,1476.03857421875,1614.1346435546875,0.2377622872591019,0.2962952852249145,0.10029684007167816
0,0.0010386034846305847,0.15868628025054932,3.114413022994995,4734.9970703125,0.0018805591389536847,0.11048166453838347,0.0641772672533989,1,5,1,638.3556518554688,4073.0556640625,325.7839660644531,0.17481093108654022,0.15630242228507996,1.3089698553085327
1,0.0006355931982398032,0.0327225923538208,2.471702337265014,9419.9619140625,0.04128647595643997,0.0053767645731568345,0.03908652812242508,3,2,2,684.3950805664062,5701.35302734375,3063.953857421875,0.3560459911823273,0.15383826196193695,0.21026258170604706
0,0.00035330074024386704,0.2033531367778778,0.9135965704917908,7258.8125,0.09134113788604736,0.007746179588139056,0.0758308470249176,2,5,2,489.0577087402344,509.2421875,6464.01513671875,0.4229301512241364,0.3527030646800995,0.1919681429862976
0,0.0010431440314278009,0.2225720137357712,11.431678771972654,3222.864501953125,0.16299019753932953,0.003819735255092383,0.07257092744112015,11,9,14,637.0397338867188,835.201416015625,2052.355224609375,0.2647027373313904,0.371989905834198,0.3416523039340973
1,0.0028989820275455713,0.036793943494558334,2.8717799186706543,4344.0966796875,0.010338121093809605,0.018725508823990825,0.00909073930233717,0,0,1,794.7860107421875,1919.1708984375,1960.4505615234373,1.9457604885101318,0.5714493989944458,0.13754840195178986
0,0.0006804231670685112,0.08869429677724837,10.31949234008789,4890.54052734375,0.01959420181810856,0.04990662634372711,0.0066652148962020865,8,2,0,1690.199951171875,2185.69091796875,1197.2974853515625,0.19522157311439514,0.2433169484138489,0.15624810755252838
0,0.00032536848448216915,0.09741882234811784,5.448849678039551,3459.6025390625,0.06532320380210876,0.07841981202363968,0.0161440409719944,1,5,7,470.8555908203125,1210.2203369140625,2031.5377197265625,0.39782488346099854,0.22389960289001465,0.07135756313800813
1,0.001821707468479872,0.02021968550980091,3.9699928760528564,1499.099853515625,0.10527385026216507,0.004366026725620031,0.02895694598555565,1,5,3,442.8351440429688,545.4170532226561,1280.6968994140625,0.8625956177711487,0.3383735120296478,0.3316192030906677
0,0.0004711889196187258,0.13761158287525174,2.6890830993652344,1503.2982177734375,0.011251657269895077,0.01922459714114666,0.06814553588628769,4,8,1,333.6838073730469,363.5968627929688,1473.87939453125,0.2408502399921417,0.20975318551063526,0.19578510522842407
0,0.0010477810865268113,0.086640864610672,9.914201736450195,2955.951904296875,0.155291348695755,0.013438410125672815,0.04935793951153755,2,3,9,599.9888305664062,1031.53125,1440.874267578125,0.14389625191688538,0.08989086002111435,0.5997856259346008
1,0.0005015894421376288,0.04669817909598351,5.588950157165527,5850.32763671875,0.0113224470987916,0.037477970123291016,0.03674483671784401,2,3,8,1121.6815185546877,1376.392333984375,3495.314697265625,0.18816904723644254,0.10689765959978104,0.15059679746627808
1,0.0006922436878085136,0.0053780279122293,7.312321186065674,5872.6552734375,0.03624007850885391,0.009819445200264454,0.04298659786581993,2,3,1,1652.5050048828125,1910.1124267578125,2382.943603515625,0.14005061984062195,0.3684445023536682,0.10778259485960008
1,0.001105828327126801,0.13741491734981534,0.9531711935997008,3818.451416015625,0.02588113211095333,0.0007729900535196066,0.03201884776353836,3,1,1,1464.540771484375,2110.517578125,375.868408203125,0.3461405634880066,0.16309279203414914,1.1756547689437866
0,0.0009574624709784985,0.1009327843785286,7.853608131408691,11195.89453125,0.015981229022145268,0.01414855383336544,0.028796862810850143,2,2,0,4989.6376953125,5930.52294921875,304.536376953125,0.1407112330198288,0.13939951360225675,1.773897409439087
1,0.0007800302701070905,0.1257937252521515,3.1582205295562744,7549.412109375,0.008857378736138344,0.029832568019628525,0.013658009469509123,1,2,2,2139.174072265625,2668.30419921875,2841.129150390625,0.16215065121650696,0.19455572962760925,0.3960772752761841
0,0.0007416760199703276,0.04444744065403938,7.141663074493407,8912.490234375,0.0077091408893466,0.05344854295253754,0.03542475774884224,5,4,3,1708.932373046875,2713.02294921875,4584.6318359375,0.20942102372646326,0.20891927182674408,0.21386361122131348
1,0.00108141649980098,0.01816902868449688,6.478439807891848,7481.591796875,0.07251238822937013,0.014824477955698969,0.051048412919044495,2,2,3,1029.2781982421877,2374.82421875,4149.8134765625,0.8413972258567809,0.2688986957073212,0.1655765175819397
0,0.002977167023345828,0.3306392729282379,6.211961269378662,2110.05712890625,0.07875344902276993,0.10757993906736374,0.037536796182394035,2,4,2,817.9390258789062,1415.5008544921875,325.90728759765625,1.5034530162811282,0.3430091142654419,1.3019351959228516
0,0.0011309293331578376,0.1382138580083847,11.000444412231444,4313.697265625,0.10630765557289124,0.1256456971168518,0.07644844055175781,3,4,2,478.775390625,3822.21484375,361.1659851074219,0.1491684466600418,0.2292064875364304,0.5847203731536865
1,0.0008066970040090383,0.03121633268892765,5.2068772315979,7940.67041015625,0.05234663188457489,0.0230028722435236,0.013687152415513992,3,0,13,1094.554443359375,2748.79150390625,4222.34521484375,0.4216583073139191,0.2894552946090698,0.12937088310718536
0,0.001963282935321331,0.02151312492787838,5.684967994689941,3856.8232421875,0.05293460562825203,0.0204267930239439,0.08865202963352202,0,1,2,1092.87646484375,1391.0537109375,1784.154296875,0.6653669476509094,0.7071901559829712,0.4036576747894287
1,0.001027391874231398,0.03918958455324173,7.025582790374756,2410.196533203125,0.06031053885817528,0.055445946753025055,0.09523805975914,1,3,1,472.9154052734375,1904.3121337890625,393.3395385742188,0.2364538013935089,0.3173472881317139,0.34369876980781555
0,0.0009323196718469262,0.037449344992637634,1.1103315353393557,5588.048828125,0.03455006703734398,0.0037110140547156334,0.022480607032775882,0,4,5,836.147216796875,2842.7880859375,2061.58203125,0.388021320104599,0.20312726497650144,0.2257785350084305
1,0.0010665191803127527,0.04807592183351517,10.64799690246582,5795.83251953125,0.01823658868670464,0.01710876077413559,0.05931030586361885,0,1,0,1864.4071044921875,3769.5634765625,358.5132141113281,0.2365326434373856,0.214673712849617,1.1212007999420166
0,0.0005154440295882523,0.03852226957678795,2.0842022895813,4755.03369140625,0.006065705791115761,0.023593530058860786,0.0010808581719174981,3,5,3,1004.6812133789062,2824.97705078125,947.0785522460938,0.08281412720680237,0.12816214561462402,0.2206294387578964
0,0.002213912783190608,0.0605526901781559,5.093908309936523,1657.38427734375,0.010980342514812945,0.1251315474510193,0.1692022681236267,3,4,1,546.326416015625,1212.84912109375,483.4748840332031,0.4162687063217163,0.6687102913856506,0.8788454532623291
1,0.0006387722096405923,0.011845652014017105,11.25371265411377,5445.5390625,0.0436115525662899,0.08051925152540207,0.07870917022228241,1,6,1,1505.5008544921875,3284.151611328125,843.0709228515625,0.1991084814071656,0.18101413547992706,0.1516941785812378
1,0.0008215770940296353,0.014645621180534363,1.200659990310669,4886.0068359375,0.04808359593153,0.01740115508437157,0.04397575557231903,1,0,4,357.7773742675781,883.1604614257812,3857.596435546875,0.620240330696106,0.1116718053817749,0.10649461299180983
1,0.0019479782786220312,0.03838995099067688,3.774136066436768,5195.771484375,0.003107741707935929,0.01410905085504055,0.01951782964169979,1,2,0,1568.4801025390625,2363.68212890625,1515.3018798828125,0.301659494638443,0.6509660482406616,0.7092944383621216
0,0.0004194373032078147,0.0415848046541214,4.164296627044679,6674.17529296875,0.00947549007833004,0.011414187960326672,0.04406990855932237,1,0,4,1616.732666015625,3670.485107421875,1510.6175537109375,0.139987051486969,0.10498099774122238,0.20149870216846466
1,0.0013677026145160198,0.04223432019352913,3.3940308094024663,3901.63134765625,0.02498170733451844,0.06980162113904953,0.004827157594263554,0,1,3,521.3096923828125,1297.52197265625,2378.281982421875,1.1969996690750122,0.2944439351558685,0.14716489613056186
1,0.0011719100875779984,0.027723681181669242,0.6339603662490845,1672.2353515625,0.04633188992738724,0.018571745604276657,0.030475210398435593,2,3,3,325.1846923828125,496.10040283203125,1584.1973876953125,0.8025223612785339,0.4723770916461945,0.1410137414932251
1,0.0008992126677185297,0.034078709781169884,0.10355094820261004,5606.43896484375,0.005695519037544727,0.001193581148982048,0.0003729877644218504,0,1,0,1471.103515625,3577.96337890625,675.3214721679688,0.31720373034477234,0.16153910756111145,0.3733111917972565
0,0.00045936219976283615,0.11739415675401688,7.4763550758361825,3908.2998046875,0.0007172025507315992,0.06644196063280106,0.009101717732846735,6,6,7,1083.0335693359377,1332.7674560546875,1611.8739013671875,0.10979145020246506,0.17557591199874878,0.2393914610147476
1,0.0007281878497451544,0.01870962418615818,2.429995059967041,5284.24951171875,0.004720522556453943,0.013239677995443344,0.03791690990328789,3,3,0,1115.3310546875,2922.935302734375,1365.1072998046875,0.4720031321048737,0.10842369496822356,0.15134640038013458
0,0.0018358316738158464,0.0982128530740738,6.881761074066162,3017.4345703125,0.03606807067990303,0.048493873327970505,0.10037701576948166,5,1,4,1197.4886474609375,1231.7325439453125,663.5061645507812,1.1729637384414673,0.2419544905424118,0.28642168641090393
1,0.0005478170933201909,0.02205287478864193,3.0554842948913574,5368.9697265625,0.03731125593185425,0.010563800111413002,0.021322423592209816,4,3,1,1042.0338134765623,2860.888427734375,1704.318359375,0.17373879253864288,0.08324199169874191,0.2373928129673004
1,0.000950994377490133,0.028551751747727394,3.6539032459259033,6476.6484375,0.011950677260756493,0.048709552735090256,0.028644030913710594,0,5,0,1286.8280029296875,3862.33740234375,1363.86083984375,0.21882793307304385,0.235012635588646,0.3601039946079254
1,0.0012890346115455036,0.02394706010818481,1.5784205198287964,4350.4521484375,0.00461162719875574,0.02952379733324052,0.006835432257503271,1,1,1,528.0977783203125,1551.602294921875,2357.370849609375,0.5017902851104736,0.17352208495140076,0.4714706838130951
1,0.001681277179159224,0.06663423776626587,2.592824459075928,6616.7451171875,0.004100244026631117,0.01934836432337761,0.034346144646406174,0,1,0,2916.8447265625,3130.98046875,767.5653686523438,0.21318915486335754,0.5207142233848572,0.9571943283081056
1,0.0012496523559093475,0.03838437795639038,1.6420807838439941,5911.0322265625,0.014100481756031513,0.0003284767735749483,0.018377456814050674,6,2,1,1508.4002685546875,3660.171875,990.3704833984376,0.1558467596769333,0.21366292238235474,0.7784671187400818
1,0.0007470770506188272,0.028684368357062336,2.923314332962036,3284.575927734375,0.06121440976858139,0.0007591585745103657,0.04384744539856912,0,0,2,833.4894409179688,1718.78857421875,1024.5140380859377,0.2289022654294968,0.18920105695724487,0.24776339530944824
1,0.0009054937982000412,0.028687473386526108,0.3793239891529083,3382.80908203125,0.005313775036484003,0.01179494708776474,0.009898198768496513,2,8,7,668.4469604492188,1402.6806640625,1319.6292724609375,0.24120070040225985,0.08207326382398605,0.4405966699123383
1,0.001019971678033471,0.10534839332103728,5.405125141143799,5499.45751953125,0.012127384543418884,0.04358377307653427,0.0749220922589302,0,0,0,471.7371826171875,3010.543701171875,2267.610107421875,0.3492129445075989,0.13488486409187314,0.4170399308204651
0,0.0010932398727163672,0.053363699465990067,2.5530734062194824,3576.49609375,0.03956142067909242,0.04409774765372276,0.05986379832029344,10,12,8,493.8043823242188,2002.3037109375,1252.516845703125,0.445237010717392,0.395304411649704,0.2345286160707473
1,0.000929231580812484,0.013901314698159695,0.04352449998259544,3854.556884765625,0.0010905654635280366,0.004534405656158924,0.004141491837799549,0,1,3,611.7297973632812,2037.435791015625,1421.7718505859375,0.1905156970024109,0.15602977573871613,0.4911525547504425
1,0.0012317340588197114,0.030974397435784336,1.8420023918151849,3827.214599609375,0.028944360092282295,0.03567603975534439,0.0006301269168034196,1,0,5,468.9524841308594,1537.3580322265625,1858.9234619140625,0.4178464710712433,0.15110014379024506,0.5211611986160278
1,0.0006235376349650322,0.008471805602312088,3.478087902069092,5700.67041015625,0.011418173089623451,0.00511844689026475,0.05710675939917565,2,2,5,1354.9197998046875,3056.807373046875,1455.5849609375,0.1047498807311058,0.12940363585948944,0.3377381861209869
1,0.0011166558833792806,0.04196449741721153,8.178969383239746,7878.0810546875,0.03555254638195038,0.026218576356768608,0.046320222318172455,4,3,2,1624.845703125,4217.79248046875,2042.24462890625,0.2297757714986801,0.2090366631746292,0.6264270544052124
0,0.0013066323008388279,0.19395114481449127,13.579103469848633,8040.5361328125,0.11957588791847228,0.007858172990381721,0.1832287311553955,0,1,3,741.0056762695312,2608.058837890625,4717.7041015625,0.5704490542411804,0.3463572561740875,0.32976746559143066
0,0.0005280486075207591,0.14664775133132935,8.824310302734375,2040.2783203125,0.09851087629795073,0.1526230126619339,0.05540608614683151,5,2,8,360.263671875,459.9870300292969,1672.1168212890625,0.4607309103012085,0.2660154104232788,0.14310358464717865
0,0.0019594889599829912,0.24033749103546145,3.571061849594116,4543.853515625,0.12439277023077012,0.04199168086051941,0.15584953129291534,0,0,0,305.97601318359375,982.3886108398438,3515.615478515625,1.070605993270874,1.0058431625366209,0.29351896047592163
0,0.0006635452155023812,0.02851490303874016,4.2694482803344735,3785.277587890625,0.004226460587233305,0.04031611233949661,0.025035841390490532,15,12,8,666.9295654296875,2395.072265625,1057.2989501953123,0.1808924525976181,0.15234264731407166,0.2611498534679413
1,0.0013816740829497574,0.03633693605661392,7.883284568786621,5377.76416015625,0.033803489059209824,0.044797603040933616,0.003344797296449542,0,0,2,912.7161865234376,3192.714111328125,1431.329345703125,0.6648526191711426,0.1191285327076912,0.6513041853904724
0,0.0006888433708809316,0.09996328502893448,4.713027477264403,8233.1982421875,0.01692076213657856,0.03308449313044548,0.044007863849401474,2,7,4,1925.9127197265625,5620.81494140625,812.2684936523438,0.10456594079732896,0.23114608228206635,0.33055949211120605
1,0.0005648965598084033,0.017476091161370274,5.025503635406494,23590.359375,0.012361733242869377,0.006192059256136417,0.003806967288255693,7,1,4,2065.31689453125,11494.3583984375,10045.2529296875,0.3286671638488769,0.1643221527338028,0.10621501505374907
0,0.0024924955796450377,0.12259336560964584,6.36134147644043,6913.28466796875,0.017724407836794853,0.012394293211400507,0.04336635395884514,5,5,3,909.0279541015624,2385.17333984375,3686.634033203125,0.5659787058830261,1.2495641708374023,0.3778344988822937
1,0.0006986295338720082,0.12405064702033995,0.031152905896306038,2686.19580078125,0.0038128569722175602,0.0009478636202402412,0.007512978278100491,3,4,3,1097.9287109375,1679.6722412109375,387.6601257324219,0.2904052436351776,0.10768039524555206,0.454353392124176
0,0.0005574451060965657,0.11909884214401245,0.7619321942329407,4210.23388671875,0.026570040732622147,0.006695502903312446,0.01841055974364281,0,1,4,756.4857788085938,1470.1116943359375,2049.838134765625,0.2508163750171661,0.22039613127708435,0.1656709760427475
0,0.0008598501444794238,0.07950956374406815,9.922284126281738,5242.13916015625,0.07331615686416626,0.03298709914088248,0.0170486718416214,3,6,3,1263.277587890625,2114.8134765625,2110.102783203125,0.3028748035430908,0.34340953826904297,0.11025812476873398
1,0.0009540552855469288,0.01090320385992527,1.5620018243789673,7215.375,0.028744684532284737,0.0003724827547557652,0.003057726891711355,0,0,0,346.8320007324219,4496.95263671875,2476.967529296875,1.1060725450515747,0.12484852969646455,0.2922269403934479
1,0.0017485229764133696,0.10922175645828247,10.631696701049805,2636.69482421875,0.02401162125170231,0.20232075452804565,0.1271262913942337,3,5,0,958.4324951171876,1726.727783203125,414.2261047363281,0.3250040113925934,0.3404133915901184,0.8426992893218994
1,0.0021745713893324137,0.2651208937168121,7.93973970413208,3578.181396484375,0.02085861936211586,0.04748401790857315,0.07173468917608261,0,3,3,918.68017578125,1306.34912109375,1647.4822998046875,0.7188845872879028,0.5509138107299805,1.134153962135315
0,0.0005382596864365041,0.27146145701408386,4.3492650985717765,3302.981689453125,0.0866677537560463,0.01395663246512413,0.01854699477553368,6,2,3,407.4869995117188,1912.4146728515625,1307.9368896484375,0.33950892090797424,0.3342268764972687,0.2888544797897339
0,0.0009433130617253482,0.15566851198673248,10.598677635192873,2491.038818359375,0.3362510204315185,0.004123336635529995,0.34332481026649475,0,1,2,472.9061584472656,1921.653564453125,549.9066162109375,0.5753576159477234,0.19523437321186066,0.35894614458084106
1,0.0008441505488008263,0.030508099123835564,4.078400135040283,3215.21240234375,0.024105215445160862,0.01684490032494068,0.0414290688931942,1,7,7,1045.661376953125,1203.2686767578125,1274.931640625,0.3154177963733673,0.12682661414146426,0.2486774176359177
1,0.001169953029602766,0.04287417605519295,0.8260051608085632,4642.3759765625,0.003425416769459844,0.025985833257436752,0.024091830477118492,1,2,3,1340.8016357421875,2829.999267578125,706.5321655273438,0.3182156383991241,0.2713070809841156,0.7212821245193481
0,0.0009559764876030383,0.07404787093400955,2.803823471069336,3946.5234375,0.053146444261074066,0.0089977215975523,0.04321733489632607,3,5,3,917.5867919921876,2838.01171875,514.4661254882811,0.5632593035697937,0.13936015963554382,0.4253436625003815
0,0.0009764410206116736,0.13849011063575745,3.2935867309570312,9140.0234375,0.019138671457767487,0.030632965266704563,0.02888085506856441,0,0,1,1536.8138427734375,5682.8837890625,1999.7493896484373,0.5195205807685852,0.19213728606700886,0.3295528590679169
1,0.001393101061694324,0.14724108576774594,2.019682645797729,3983.6796875,0.038510169833898544,0.018545227125287056,0.02208999171853065,2,3,3,1219.11572265625,1382.3895263671875,1722.001220703125,0.3120346069335937,0.5962062478065491,0.2617197036743164
1,0.0006150961271487175,0.01747739315032959,1.3638639450073242,8821.9091796875,0.0018636983586475253,0.002678779186680913,0.030115742236375805,3,1,3,1071.869384765625,1558.3406982421875,6211.10693359375,0.11380662769079207,0.3108629286289215,0.10816539078950882
0,0.000946526532061398,0.1259775161743164,2.9573087692260738,3243.49072265625,0.04070919752120972,0.04346555098891258,0.021857522428035736,0,3,4,348.70635986328125,1678.3546142578125,1503.5660400390625,0.4524317681789398,0.2895864844322205,0.15707889199256894
1,0.0008671325631439688,0.022122872993350032,2.8780219554901123,4324.4306640625,0.046158220618963235,0.04122006148099898,0.0034901308827102184,0,1,2,1349.225830078125,2478.204833984375,693.716552734375,0.10036318004131316,0.1680462509393692,0.7170172929763794
1,0.0009332875488325953,0.04941966012120247,4.10522985458374,5782.12109375,0.056044220924377434,0.016466623172163963,0.02828538790345192,1,1,0,2114.21240234375,2589.705810546875,1291.367431640625,0.1345551460981369,0.25380659103393555,0.4818129539489746
1,0.0008060229010879992,0.03169192746281624,1.5873258113861084,4075.5595703125,0.017889482900500298,0.0256061814725399,0.0010077855549752712,2,2,7,498.9962768554688,2323.19189453125,1502.2296142578125,0.38658463954925537,0.10928718745708466,0.3425363302230835
0,0.0004993717302568257,0.13925249874591827,5.361662864685059,2604.308837890625,0.05928030237555504,0.015902409330010414,0.10821523517370224,1,2,4,413.6780700683594,1724.6656494140625,958.3394775390624,0.2717849612236023,0.1750584840774536,0.19189703464508054
0,0.001504491432569921,0.27937933802604675,14.79257106781006,4305.623046875,0.03159111365675926,0.07515427470207214,0.04339408501982689,3,1,1,727.8350219726562,1205.4527587890625,2744.140625,0.25616735219955444,0.4961840808391571,0.550442099571228
1,0.001375518972054124,0.01845003105700016,2.150951623916626,5827.296875,0.0045907655730843535,0.00020856663468293848,0.046240102499723434,0,2,3,357.23486328125,2681.804443359375,2832.173583984375,0.9662876129150392,0.2502288222312927,0.20606128871440887
0,0.0014789662091061473,0.18184466660022736,1.6638927459716797,3438.894775390625,0.012440680526196957,0.007319802884012461,0.020702917128801342,0,7,1,557.2112426757811,1589.771728515625,1525.9659423828125,0.8739032745361328,0.3562627136707306,0.33970218896865845
1,0.0018797644879668949,0.034844256937503815,0.9241782426834106,4337.103515625,0.0029649201314896345,0.016129659488797188,0.03552525490522385,0,1,0,514.1259155273439,2921.64013671875,1143.964599609375,1.205694556236267,0.28964337706565857,0.7771810293197632
1,0.002525851130485535,0.07449763268232346,3.517239809036255,3313.3046875,0.06384308636188507,0.02879180945456028,0.034307289868593216,1,0,4,571.034423828125,877.7664794921875,2276.7119140625,0.7384619116783142,1.3960200548171997,0.24108923971652985
0,0.0023473072797060013,0.2145678997039795,3.95522403717041,2079.68994140625,0.12320677191019055,0.022627227008342743,0.05605871602892877,0,0,0,318.6931457519531,771.4605102539062,1398.982666015625,0.5421060919761658,0.7701074481010437,0.7075616717338562
0,0.0015458702109754086,0.06371819227933884,4.957244396209717,978.0940551757812,0.19541965425014496,0.02063439413905144,0.09816273301839827,2,0,1,390.4231872558594,458.4152221679688,1020.4573974609376,0.7947400808334351,0.3603195250034332,0.3628243207931519
1,0.0011054773349314928,0.121377632021904,4.501267910003662,4100.111328125,0.0228917058557272,0.01995764672756195,0.04279602691531181,2,3,6,1148.8441162109375,1338.8057861328125,1950.975830078125,0.3420746922492981,0.3881963789463043,0.22067469358444214
0,0.0007980169029906392,0.09662175923585893,4.873313903808594,4562.00927734375,0.036333080381155014,0.021289536729455005,0.038239877671003335,5,5,1,1907.7503662109373,2282.326416015625,574.6398315429688,0.16919997334480286,0.25148046016693115,0.341314435005188
1,0.0017984008882194753,0.03485281020402908,5.203813076019287,6590.31494140625,0.03442814201116562,0.013348556123673916,0.005828940309584141,0,0,0,1452.0111083984375,2930.57373046875,2418.50341796875,0.5644793510437012,0.5511707663536072,0.4534313976764679
1,0.0018946930067613719,0.010762983933091164,4.375783920288087,3029.129638671875,0.08577333390712738,0.03406709060072899,0.06415964663028717,2,2,3,519.0617065429689,674.7626342773438,2104.373779296875,1.543015480041504,0.5998446941375732,0.19366155564785004
0,0.0007754088728688657,0.0689552053809166,10.300053596496582,1379.589599609375,0.06085505336523056,0.16985861957073212,0.01926046051084996,6,9,6,331.9460144042969,586.1827392578125,1225.6827392578125,0.3140580952167511,0.4271805286407471,0.15129658579826355
0,0.0006555280997417867,0.04756734520196915,7.579176425933838,3615.58251953125,0.03409338369965553,0.03864239528775215,0.02150476537644863,3,4,3,1225.7803955078125,1629.6507568359375,931.8292236328124,0.174549862742424,0.09368205070495604,0.4207459986209869
0,0.0015363467391580345,0.18826474249362946,8.080999374389647,3811.07275390625,0.05592102184891701,0.010612539947032928,0.013335340656340122,5,3,5,533.201904296875,1683.7330322265625,1908.155517578125,1.270889401435852,0.21806733310222626,0.4454383254051209
1,0.0007827130029909313,0.05405628681182861,2.705983161926269,3931.81689453125,0.017462607473134998,0.019042322412133217,0.006681670434772968,1,1,1,1126.1070556640625,2581.439697265625,559.9219360351561,0.15563753247261047,0.1066686511039734,0.6265054941177368
1,0.0009401519782841207,0.2251216173171997,7.711564540863037,3931.379638671875,0.03579287230968475,0.019335582852363583,0.0617961511015892,5,1,4,1122.0858154296877,1253.2833251953125,1726.251708984375,0.2599049210548401,0.5409713983535767,0.20596091449260712
1,0.0004930742434225976,0.028833033517003063,11.35085678100586,10052.484375,0.02675577811896801,0.02092426642775536,0.04228045418858528,1,5,1,2304.601318359375,6236.56494140625,1630.7369384765625,0.2043546438217163,0.09203652292490004,0.20448735356330872
1,0.0019517128821462395,0.018207484856247902,3.5479428768157963,3715.187255859375,0.11348540335893632,0.02784632332623005,0.08940640091896057,2,2,1,471.3491821289063,2347.908203125,1145.81591796875,1.117521047592163,0.3678027987480164,0.6591167449951172
1,0.0015989895910024645,0.1008395180106163,1.2207269668579102,2386.437255859375,0.009736702777445316,0.08375716954469681,0.10799961537122726,3,5,1,712.1102905273438,1453.3375244140625,314.3971252441406,0.3643788695335388,0.6545275449752808,0.3815213739871979
1,0.0013629674213007092,0.08006381243467331,3.4561069011688232,5199.04736328125,0.05004499852657318,0.012116941623389721,0.029187578707933426,0,0,1,553.529296875,2107.2314453125,2757.499755859375,0.4519462585449219,0.5041192770004272,0.3035396337509155
0,0.0013346223859116435,0.11623650789260866,5.636005401611327,2699.498779296875,0.06041223928332329,0.01888246461749077,0.038499321788549416,1,3,0,1063.3115234375,1182.248779296875,656.6324462890625,0.0968795120716095,0.7135657668113708,0.3689742684364319
1,0.0013567027635872366,0.034750524908304214,0.6561799645423889,6011.75341796875,0.002699613571166992,0.0037101896014064546,0.019520262256264687,0,1,1,458.20123291015625,3028.38232421875,2715.669677734375,0.6610389947891235,0.3223744034767151,0.3714092671871185
0,0.0007450317498296499,0.04548409208655357,1.696712613105774,1714.7789306640625,0.0891755223274231,0.01985834538936615,0.0025582641828805213,5,7,3,421.364990234375,1464.9228515625,410.481689453125,0.21891653537750244,0.1003488078713417,0.627414882183075
1,0.0013244429137557745,0.02507217414677143,0.8603452444076538,3341.1220703125,0.016735715791583058,0.02946714498102665,0.008363909088075161,0,1,1,459.7794494628906,919.253662109375,2290.950439453125,0.3418855667114258,0.7174782752990723,0.16279764473438266
1,0.000977575546130538,0.021066749468445767,0.8785495162010193,5957.0517578125,0.012148779816925527,0.01643819734454155,0.02702993899583816,3,4,3,985.1956176757812,3372.1884765625,1791.1668701171875,0.649273157119751,0.08094421029090881,0.31114742159843445
0,0.000968865817412734,0.11399712413549425,3.897470712661743,5115.76220703125,0.06907552480697632,0.04289401695132256,0.05645675957202913,2,1,0,1218.23095703125,2128.01708984375,1974.1234130859373,0.16432739794254306,0.237062007188797,0.363077312707901
1,0.003156449180096388,0.06482864171266556,2.725443124771118,5728.97314453125,0.013113632798194884,0.034973423928022385,0.039058808237314224,1,0,0,1539.52197265625,2901.405517578125,1499.187744140625,0.7987704277038574,0.4968407154083252,1.6062778234481812
1,0.000719213392585516,0.09094170480966568,3.4391562938690186,7856.951171875,0.005009746644645929,0.013568161055445671,0.026524800807237625,2,1,5,2256.191650390625,3778.712646484375,1980.1514892578125,0.188801109790802,0.2701539099216461,0.11141201108694077
1,0.0011377822374925015,0.03631016239523888,4.433698654174805,2479.06787109375,0.13394558429718018,0.05527644231915474,0.0861532911658287,1,1,9,422.7159118652344,425.07916259765625,1861.6070556640625,0.5629578828811646,0.213666170835495,0.3096185624599457
